version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
cpus=4
       ether_ros-3990  [003]  8700.213681: funcgraph_exit:         1.052 us   |    }
       ether_ros-3990  [003]  8700.213681: funcgraph_exit:         8.321 us   |  }
       ether_ros-3990  [003]  8700.213696: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.213697: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.213704: funcgraph_entry:        1.575 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.213707: funcgraph_exit:         9.584 us   |    }
       ether_ros-3990  [003]  8700.213708: funcgraph_exit:       + 11.609 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.213804: funcgraph_entry:        0.526 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.213806: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.213808: funcgraph_entry:        1.869 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.213819: funcgraph_exit:       + 12.308 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.213821: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.213822: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.213823: funcgraph_entry:        0.882 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.213824: funcgraph_exit:         2.464 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.213825: funcgraph_exit:         3.979 us   |  }
       ether_ros-3990  [003]  8700.217670: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.217672: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.217673: funcgraph_entry:        1.153 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.217676: funcgraph_exit:         4.226 us   |    }
       ether_ros-3990  [003]  8700.217677: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.217678: funcgraph_entry:        0.306 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.217679: funcgraph_exit:         1.048 us   |    }
       ether_ros-3990  [003]  8700.217679: funcgraph_exit:         7.976 us   |  }
       ether_ros-3990  [003]  8700.217694: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.217695: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.217701: funcgraph_entry:        1.555 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.217704: funcgraph_exit:         8.690 us   |    }
       ether_ros-3990  [003]  8700.217705: funcgraph_exit:       + 10.862 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.217801: funcgraph_entry:        0.526 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.217804: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.217806: funcgraph_entry:        1.914 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.217811: funcgraph_exit:         6.757 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.217812: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.217813: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.217814: funcgraph_entry:        0.886 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.217816: funcgraph_exit:         2.367 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.217816: funcgraph_exit:         3.781 us   |  }
       ether_ros-3990  [003]  8700.221670: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.221672: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.221673: funcgraph_entry:        1.151 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.221677: funcgraph_exit:         4.320 us   |    }
       ether_ros-3990  [003]  8700.221678: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.221678: funcgraph_entry:        0.298 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.221679: funcgraph_exit:         1.043 us   |    }
       ether_ros-3990  [003]  8700.221680: funcgraph_exit:         8.138 us   |  }
       ether_ros-3990  [003]  8700.221694: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.221695: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.221701: funcgraph_entry:        1.571 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.221704: funcgraph_exit:         8.746 us   |    }
       ether_ros-3990  [003]  8700.221705: funcgraph_exit:       + 10.677 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.221800: funcgraph_entry:        0.531 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.221803: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.221805: funcgraph_entry:        1.881 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.221810: funcgraph_exit:         6.700 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.221812: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.221812: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.221814: funcgraph_entry:        0.897 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.221815: funcgraph_exit:         2.399 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.221816: funcgraph_exit:         3.937 us   |  }
       ether_ros-3990  [003]  8700.225670: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.225672: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.225673: funcgraph_entry:        1.140 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.225677: funcgraph_exit:         4.247 us   |    }
       ether_ros-3990  [003]  8700.225678: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.225678: funcgraph_entry:        0.293 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.225679: funcgraph_exit:         1.029 us   |    }
       ether_ros-3990  [003]  8700.225679: funcgraph_exit:         8.026 us   |  }
       ether_ros-3990  [003]  8700.225694: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.225695: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.225701: funcgraph_entry:        1.556 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.225704: funcgraph_exit:         8.639 us   |    }
       ether_ros-3990  [003]  8700.225705: funcgraph_exit:       + 10.784 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.225758: funcgraph_entry:        0.476 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.225760: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.225762: funcgraph_entry:        1.749 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.225767: funcgraph_exit:         6.354 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.225768: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.225769: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.225770: funcgraph_entry:        0.902 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.225772: funcgraph_exit:         2.338 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.225772: funcgraph_exit:         3.696 us   |  }
       ether_ros-3990  [003]  8700.229698: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.229707: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.229708: funcgraph_entry:        1.170 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.229712: funcgraph_exit:         4.202 us   |    }
       ether_ros-3990  [003]  8700.229713: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.229714: funcgraph_entry:        0.393 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.229715: funcgraph_exit:         1.140 us   |    }
       ether_ros-3990  [003]  8700.229715: funcgraph_exit:         8.725 us   |  }
       ether_ros-3990  [003]  8700.229730: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.229731: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.229737: funcgraph_entry:        1.481 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.229740: funcgraph_exit:         8.211 us   |    }
       ether_ros-3990  [003]  8700.229741: funcgraph_exit:       + 10.103 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.229826: funcgraph_entry:        0.433 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.229832: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.229834: funcgraph_entry:        1.696 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.229838: funcgraph_exit:         6.282 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.229840: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.229840: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.229841: funcgraph_entry:        0.829 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.229843: funcgraph_exit:         2.245 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.229843: funcgraph_exit:         3.568 us   |  }
       ether_ros-3990  [003]  8700.233671: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.233673: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.233674: funcgraph_entry:        1.136 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.233677: funcgraph_exit:         4.140 us   |    }
       ether_ros-3990  [003]  8700.233678: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.233679: funcgraph_entry:        0.303 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.233680: funcgraph_exit:         1.067 us   |    }
       ether_ros-3990  [003]  8700.233680: funcgraph_exit:         7.988 us   |  }
       ether_ros-3990  [003]  8700.233695: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.233696: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.233702: funcgraph_entry:        1.562 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.233705: funcgraph_exit:         8.604 us   |    }
       ether_ros-3990  [003]  8700.233706: funcgraph_exit:       + 10.759 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.233802: funcgraph_entry:        0.537 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.233805: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.233807: funcgraph_entry:        1.931 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.233812: funcgraph_exit:         6.875 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.233813: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.233814: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.233815: funcgraph_entry:        0.935 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.233817: funcgraph_exit:         2.434 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.233818: funcgraph_exit:         3.854 us   |  }
       ether_ros-3990  [003]  8700.237696: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.237698: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.237699: funcgraph_entry:        1.148 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.237702: funcgraph_exit:         4.149 us   |    }
       ether_ros-3990  [003]  8700.237704: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.237704: funcgraph_entry:        0.291 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.237705: funcgraph_exit:         1.062 us   |    }
       ether_ros-3990  [003]  8700.237705: funcgraph_exit:         8.172 us   |  }
       ether_ros-3990  [003]  8700.237720: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.237721: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.237727: funcgraph_entry:        1.486 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.237730: funcgraph_exit:         8.246 us   |    }
       ether_ros-3990  [003]  8700.237730: funcgraph_exit:       + 10.318 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.237825: funcgraph_entry:        0.509 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.237828: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.237830: funcgraph_entry:        1.914 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.237835: funcgraph_exit:         6.880 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.237837: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.237838: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.237839: funcgraph_entry:        0.892 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.237840: funcgraph_exit:         2.455 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.237841: funcgraph_exit:         3.932 us   |  }
       ether_ros-3990  [003]  8700.241696: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.241698: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.241699: funcgraph_entry:        1.147 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.241703: funcgraph_exit:         4.202 us   |    }
       ether_ros-3990  [003]  8700.241704: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.241704: funcgraph_entry:        0.294 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.241705: funcgraph_exit:         1.042 us   |    }
       ether_ros-3990  [003]  8700.241706: funcgraph_exit:         7.907 us   |  }
       ether_ros-3990  [003]  8700.241728: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.241729: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.241735: funcgraph_entry:        1.485 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.241738: funcgraph_exit:         8.159 us   |    }
       ether_ros-3990  [003]  8700.241739: funcgraph_exit:       + 10.170 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.241791: funcgraph_entry:        0.448 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.241793: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.241795: funcgraph_entry:        1.654 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.241800: funcgraph_exit:         6.192 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.241801: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.241802: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.241803: funcgraph_entry:        0.792 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.241804: funcgraph_exit:         2.135 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.241805: funcgraph_exit:         3.518 us   |  }
       ether_ros-3990  [003]  8700.245697: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.245699: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.245700: funcgraph_entry:        1.142 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.245705: funcgraph_exit:         6.234 us   |    }
       ether_ros-3990  [003]  8700.245707: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.245707: funcgraph_entry:        0.296 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.245708: funcgraph_exit:         1.054 us   |    }
       ether_ros-3990  [003]  8700.245709: funcgraph_exit:       + 10.354 us  |  }
       ether_ros-3990  [003]  8700.245723: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.245724: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.245730: funcgraph_entry:        1.516 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.245733: funcgraph_exit:         8.091 us   |    }
       ether_ros-3990  [003]  8700.245733: funcgraph_exit:       + 10.070 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.245828: funcgraph_entry:        0.507 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.245831: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.245833: funcgraph_entry:        1.904 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.245841: funcgraph_exit:         9.624 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.245842: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.245843: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.245845: funcgraph_entry:        0.870 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.245846: funcgraph_exit:         2.430 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.245847: funcgraph_exit:         3.861 us   |  }
       ether_ros-3990  [003]  8700.249696: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.249698: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.249699: funcgraph_entry:        1.143 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.249703: funcgraph_exit:         4.227 us   |    }
       ether_ros-3990  [003]  8700.249704: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.249704: funcgraph_entry:        0.299 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.249705: funcgraph_exit:         1.058 us   |    }
       ether_ros-3990  [003]  8700.249706: funcgraph_exit:         7.951 us   |  }
       ether_ros-3990  [003]  8700.249720: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.249722: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.249727: funcgraph_entry:        1.513 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.249730: funcgraph_exit:         8.233 us   |    }
       ether_ros-3990  [003]  8700.249731: funcgraph_exit:       + 10.456 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.249826: funcgraph_entry:        0.523 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.249829: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.249831: funcgraph_entry:        1.932 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.249836: funcgraph_exit:         6.906 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.249837: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.249838: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.249839: funcgraph_entry:        0.902 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.249841: funcgraph_exit:         2.478 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.249842: funcgraph_exit:         4.041 us   |  }
       ether_ros-3990  [003]  8700.253699: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.253701: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.253701: funcgraph_entry:        1.147 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.253705: funcgraph_exit:         4.225 us   |    }
       ether_ros-3990  [003]  8700.253706: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.253707: funcgraph_entry:        0.291 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.253708: funcgraph_exit:         1.050 us   |    }
       ether_ros-3990  [003]  8700.253708: funcgraph_exit:         8.293 us   |  }
       ether_ros-3990  [003]  8700.253723: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.253724: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.253731: funcgraph_entry:        1.501 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.253734: funcgraph_exit:         9.125 us   |    }
       ether_ros-3990  [003]  8700.253734: funcgraph_exit:       + 11.058 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.253829: funcgraph_entry:        0.517 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.253837: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.253839: funcgraph_entry:        1.952 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.253844: funcgraph_exit:         6.836 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.253846: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.253847: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.253848: funcgraph_entry:        0.882 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.253849: funcgraph_exit:         2.456 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.253850: funcgraph_exit:         3.937 us   |  }
       ether_ros-3990  [003]  8700.257697: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.257699: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.257700: funcgraph_entry:        1.141 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.257703: funcgraph_exit:         4.179 us   |    }
       ether_ros-3990  [003]  8700.257704: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.257705: funcgraph_entry:        0.310 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.257706: funcgraph_exit:         1.064 us   |    }
       ether_ros-3990  [003]  8700.257706: funcgraph_exit:         7.960 us   |  }
       ether_ros-3990  [003]  8700.257721: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.257722: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.257729: funcgraph_entry:        1.499 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.257732: funcgraph_exit:         9.283 us   |    }
       ether_ros-3990  [003]  8700.257733: funcgraph_exit:       + 11.433 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.257785: funcgraph_entry:        0.468 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.257788: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.257789: funcgraph_entry:        1.726 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.257794: funcgraph_exit:         6.299 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.257795: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.257796: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.257797: funcgraph_entry:        0.814 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.257799: funcgraph_exit:         2.165 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.257799: funcgraph_exit:         3.538 us   |  }
       ether_ros-3990  [003]  8700.261697: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.261699: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.261700: funcgraph_entry:        1.143 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.261703: funcgraph_exit:         4.117 us   |    }
       ether_ros-3990  [003]  8700.261705: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.261705: funcgraph_entry:        0.293 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.261706: funcgraph_exit:         1.028 us   |    }
       ether_ros-3990  [003]  8700.261706: funcgraph_exit:         7.968 us   |  }
       ether_ros-3990  [003]  8700.261721: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.261722: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.261728: funcgraph_entry:        1.501 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.261731: funcgraph_exit:         8.176 us   |    }
       ether_ros-3990  [003]  8700.261731: funcgraph_exit:       + 10.100 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.261826: funcgraph_entry:        0.502 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.261829: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.261831: funcgraph_entry:        1.872 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8700.261836: funcgraph_exit:         6.785 us   |  }
 irq/33-enp5s0-r-2502  [003]  8700.261837: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.261838: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8700.261839: funcgraph_entry:        0.909 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8700.261841: funcgraph_exit:         2.401 us   |    }
 irq/33-enp5s0-r-2502  [003]  8700.261841: funcgraph_exit:         3.884 us   |  }
       ether_ros-3990  [003]  8700.265697: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8700.265699: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.265700: funcgraph_entry:        1.133 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.265703: funcgraph_exit:         4.129 us   |    }
       ether_ros-3990  [003]  8700.265704: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8700.265705: funcgraph_entry:        0.371 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8700.265706: funcgraph_exit:         1.150 us   |    }
       ether_ros-3990  [003]  8700.265706: funcgraph_exit:         8.023 us   |  }
       ether_ros-3990  [003]  8700.265720: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8700.265722: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8700.265728: funcgraph_entry:        1.526 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8700.265731: funcgraph_exit:         8.501 us   |    }
       ether_ros-3990  [003]  8700.265731: funcgraph_exit:       + 10.579 us  |  }
 irq/33-enp5s0-r-2502  [003]  8700.265826: funcgraph_entry:        0.514 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8700.265829: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8700.265831: funcgraph_entry:        1.886 us   |    napi_gro_receive();
